,Unnamed: 0,chunk,punctuation_mark,word_count,source_file
166171,8673,For a few terrible moments she thought that the rock was bare,", ",12,data/lang_brown.html
166172,8674,and that her journey had been to no purpose,. ,9,data/lang_brown.html
166173,8675,Feel where she would,", ",4,data/lang_brown.html
166174,8676,there was nothing but grit and stones,", ",7,data/lang_brown.html
166175,8677,when,", ",1,data/lang_brown.html
166176,8678,suddenly,", ",1,data/lang_brown.html
166177,8679,her fingers touched something soft in a crevice,. ,8,data/lang_brown.html
166178,8680,It was a plant,", ",4,data/lang_brown.html
166179,8681,that was clear,; ,3,data/lang_brown.html
166180,8682,but was it the right one,? ,6,data/lang_brown.html
166181,8683,See she could not,", ",4,data/lang_brown.html
166182,8684,for the wind was blowing more fiercely than ever,", ",9,data/lang_brown.html
166183,8685,so she lay where she was and counted the leaves,. ,10,data/lang_brown.html
166184,8686,One,", ",1,data/lang_brown.html
166185,8687,two,", ",1,data/lang_brown.html
166186,8688,three,—,1,data/lang_brown.html
166187,8689,yes,! ,1,data/lang_brown.html
166188,8690,yes,! ,1,data/lang_brown.html
166189,8691,there were four,! ,3,data/lang_brown.html
166190,8692,And plucking a leaf she held it safe in her hand while she turned,", ",14,data/lang_brown.html
166191,8693,almost stunned by the wind,", ",5,data/lang_brown.html
166192,8694,to go down the rock,. ,5,data/lang_brown.html
166193,8695,When once she was safely over the side all became still in a moment,", ",14,data/lang_brown.html
166194,8696,and she slid down the rock so fast that it was only a wonder that she did not land in the chasm,. ,22,data/lang_brown.html
166195,8697,However,", ",1,data/lang_brown.html
166196,8698,by good luck,", ",3,data/lang_brown.html
166197,8699,she stopped quite close to her rope bridge and was soon across it,. ,13,data/lang_brown.html
166198,8700,The donkey brayed joyfully at the sight of her,", ",9,data/lang_brown.html
166199,8701,and set off home at his best speed,", ",8,data/lang_brown.html
166200,8702,never seeming to know that the earth under his feet was nearly as hot as the sun above him,. ,19,data/lang_brown.html
166201,8703,On the bank of the great river he halted,", ",9,data/lang_brown.html
166202,8704,and the princess rushed up to where the prince was standing by the pit he had digged in the dry sand,", ",21,data/lang_brown.html
166203,8705,with a huge water pot beside it,. ,7,data/lang_brown.html
166204,8706,A little way off the crocodile lay blinking in the sun,", ",11,data/lang_brown.html
166205,8707,with his sharp teeth and whity-yellow jaws wide open,. ,9,data/lang_brown.html
166206,8708,At a signal from the princess the prince poured the water in the hole,", ",14,data/lang_brown.html
166207,8709,and the moment it reached the brim the princess flung in the four-leaved plant,. ,14,data/lang_brown.html
166208,8710,Would the charm work,", ",4,data/lang_brown.html
166209,8711,or would the water trickle away slowly through the sand,", ",10,data/lang_brown.html
166210,8712,and the prince fall a victim to that horrible monster,? ,10,data/lang_brown.html
166211,8713,For half an hour they stood with their eyes rooted to the spot,", ",13,data/lang_brown.html
166212,8714,but the hole remained as full as at the beginning,", ",10,data/lang_brown.html
166213,8715,with the little green leaf floating on the top,. ,9,data/lang_brown.html
166214,8716,Then the prince turned with a shout of triumph,", ",9,data/lang_brown.html
166215,8717,and the crocodile sulkily plunged into the river,. ,8,data/lang_brown.html
166216,8718,The prince had escape for ever the second of his three fates,! ,12,data/lang_brown.html
166217,8719,He stood there looking after the crocodile,", ",7,data/lang_brown.html
166218,8720,and rejoicing that he was free,", ",6,data/lang_brown.html
166219,8721,when he was startled by a wild duck which flew past them,", ",12,data/lang_brown.html
166220,8722,seeking shelter among the rushes that bordered the edge of the stream,. ,12,data/lang_brown.html
166221,8723,In another instant his dog dashed by in hot pursuit,", ",10,data/lang_brown.html
166222,8724,and knocked heavily against his master's legs,. ,7,data/lang_brown.html
166223,8725,The prince staggered,", ",3,data/lang_brown.html
166224,8726,lost his balance and fell backwards into the river,", ",9,data/lang_brown.html
166225,8727,where the mud and the rushes caught him and held him fast,. ,12,data/lang_brown.html
166226,8728,He shrieked for help to his wife,", ",7,data/lang_brown.html
166227,8729,who came running,; ,3,data/lang_brown.html
166228,8730,and luckily brought her rope with her,. ,7,data/lang_brown.html
166229,8731,The poor old dog was drowned,", ",6,data/lang_brown.html
166230,8732,but the prince was pulled to shore,. ,7,data/lang_brown.html
166231,8733,My wife,",",2,data/lang_brown.html
166232,8734,he said,", ",2,data/lang_brown.html
166233,8735,has been stronger than my fate,.,6,data/lang_brown.html
166234,8736,Adapted from Les Contes Populaires de l'Egypte Ancienne,.,8,data/lang_brown.html
166235,8737,Once upon a time a fox lay peeping out of his hole,", ",12,data/lang_brown.html
166236,8738,watching the road that ran by at a little distance,", ",10,data/lang_brown.html
166237,8739,and hoping to see something that might amuse him,", ",9,data/lang_brown.html
166238,8740,for he was feeling very dull and rather cross,. ,9,data/lang_brown.html
166239,8741,For a long while he watched in vain,; ,8,data/lang_brown.html
166240,8742,everything seemed asleep,", ",3,data/lang_brown.html
166241,8743,and not even a bird stirred overhead,. ,7,data/lang_brown.html
166242,8744,The fox grew crosser than ever,", ",6,data/lang_brown.html
166243,8745,and he was just turning away in disgust from his place when he heard the sound of feet coming over the snow,. ,22,data/lang_brown.html
166244,8746,He crouched eagerly down at the edge of the road and said to himself,: ,14,data/lang_brown.html
166245,8747,I wonder what would happen if I were to pretend to be dead,! ,13,data/lang_brown.html
166246,8748,This is a man driving a reindeer sledge,", ",8,data/lang_brown.html
166247,8749,I know the tinkling of the harness,. ,7,data/lang_brown.html
166248,8750,And at any rate I shall have an adventure,", ",9,data/lang_brown.html
166249,8751,and that is always something,!,5,data/lang_brown.html
166250,8752,So he stretched himself out by the side of the road,", ",11,data/lang_brown.html
166251,8753,carefully choosing a spot where the driver could not help seeing him,", ",12,data/lang_brown.html
166252,8754,yet where the reindeer would not tread on him,; ,9,data/lang_brown.html
166253,8755,and all fell out just as he had expected,. ,9,data/lang_brown.html
166254,8756,The sledge-driver pulled up sharply,", ",5,data/lang_brown.html
166255,8757,as his eyes lighted on the beautiful animal lying stiffly beside him,", ",12,data/lang_brown.html
166256,8758,and jumping out he threw the fox into the bottom of the sledge,", ",13,data/lang_brown.html
166257,8759,where the goods he was carrying were bound tightly together by ropes,. ,12,data/lang_brown.html
166258,8760,The fox did not move a muscle though his bones were sore from the fall,", ",15,data/lang_brown.html
166259,8761,and the driver got back to his seat again and drove on merrily,. ,13,data/lang_brown.html
166260,8762,But before they had gone very far,", ",7,data/lang_brown.html
166261,8763,the fox,", ",2,data/lang_brown.html
166262,8764,who was near the edge,", ",5,data/lang_brown.html
166263,8765,contrived to slip over,", ",4,data/lang_brown.html
166264,8766,and when the Laplander saw him stretched out on the snow he pulled up his reindeer and put the fox into one of the other sledges that was fastened behind,", ",30,data/lang_brown.html
166265,8767,for it was market-day at the nearest town,", ",8,data/lang_brown.html
166266,8768,and the man had much to sell,. ,7,data/lang_brown.html
166267,8769,They drove on a little further,", ",6,data/lang_brown.html
166268,8770,when some noise in the forest made the man turn his head,", ",12,data/lang_brown.html
166269,8771,just in time to see the fox fall with a heavy thump on to the frozen snow,. ,17,data/lang_brown.html
166270,8772,That beast is bewitched,!,4,data/lang_brown.html
166271,8773,he said to himself,", ",4,data/lang_brown.html
166272,8774,and then he threw the fox into the last sledge of all,", ",12,data/lang_brown.html
166273,8775,which had a cargo of fishes,. ,6,data/lang_brown.html
166274,8776,This was exactly what the cunning creature wanted,", ",8,data/lang_brown.html
166275,8777,and he wriggled gently to the front and bit the cord which tied the sledge to the one before it so that it remained standing in the middle of the road,. ,31,data/lang_brown.html
166276,8778,Now there were so many sledges that the Lapp did not notice for a long while that one was missing,; ,20,data/lang_brown.html
166277,8779,indeed,", ",1,data/lang_brown.html
166278,8780,he would have entered the town without knowing if snow had not suddenly begun to fall,. ,16,data/lang_brown.html
166279,8781,Then he got down to secure more firmly the cloths that kept his goods dry,", ",15,data/lang_brown.html
166280,8782,and going to the end of the long row,", ",9,data/lang_brown.html
166281,8783,discovered that the sledge containing the fish and the fox was missing,. ,12,data/lang_brown.html
166282,8784,He quickly unharnessed one of his reindeer and rode back along the way he had come,", ",16,data/lang_brown.html
166283,8785,to find the sledge standing safe in the middle of the road,; ,12,data/lang_brown.html
166284,8786,but as the fox had bitten off the cord close to the noose there was no means of moving it away,. ,21,data/lang_brown.html
166285,8787,The fox meanwhile was enjoying himself mightily,. ,7,data/lang_brown.html
166286,8788,As soon as he had loosened the sledge,", ",8,data/lang_brown.html
166287,8789,he had taken his favourite fish from among the piles neatly arranged for sale,", ",14,data/lang_brown.html
166288,8790,and had trotted off to the forest with it in his mouth,. ,12,data/lang_brown.html
166289,8791,By-and-by he met a bear,", ",5,data/lang_brown.html
166290,8792,who stopped and said,: ,4,data/lang_brown.html
166291,8793,Where did you find that fish,", ",6,data/lang_brown.html
166292,8794,Mr,. ,1,data/lang_brown.html
166293,8795,Fox,?,1,data/lang_brown.html
166294,8796,Oh,", ",1,data/lang_brown.html
166295,8797,not far off,",",3,data/lang_brown.html
166296,8798,answered he,; ,2,data/lang_brown.html
166297,8799,I just stuck my tail in the stream close by the place where the elves dwell,", ",16,data/lang_brown.html
166298,8800,and the fish hung on to it of itself,.,9,data/lang_brown.html
166299,8801,Dear me,",",2,data/lang_brown.html
166300,8802,snarled the bear,", ",3,data/lang_brown.html
166301,8803,who was hungry and not in a good temper,", ",9,data/lang_brown.html
166302,8804,if the fish hung on to your tail,", ",8,data/lang_brown.html
166303,8805,I suppose he will hang on to mine,.,8,data/lang_brown.html
166304,8806,Yes,", ",1,data/lang_brown.html
166305,8807,certainly,", ",1,data/lang_brown.html
166306,8808,grandfather,",",1,data/lang_brown.html
166307,8809,replied the fox,", ",3,data/lang_brown.html
166308,8810,if you have patience to suffer what I suffered,.,9,data/lang_brown.html
166309,8811,Of course I can,",",4,data/lang_brown.html
166310,8812,replied the bear,", ",3,data/lang_brown.html
166311,8813,what nonsense you talk,! ,4,data/lang_brown.html
166312,8814,Show me the way,.,4,data/lang_brown.html
166313,8815,So the fox led him to the bank of a stream,", ",11,data/lang_brown.html
